listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
178,VENDER,Horta-Guinardó,El raval,Calle Falsa 123,?,three,1 baño,493752 €,?,ático,No,No,N/A,a reformar,N/A,yes,?,2.0,Housfy
,lease,SANTS,El raval,Calle Falsa 123,123 m²,?,2,?,?,2º,?,unknown,Sí,average,N/A,?,N/A,N/A,Housfy
ID_179,venta,Unknown,El Clot, ,N/A,N/A,1 baño,1021227,?,4º,no,unknown,Sí,good,F,Y,41.0,?,Idealista
ID_180,buy,Unknown,?, ,N/A,?,N/A,N/A,6906.67,N/A,yes,Sí,Sí,N/A,E,yes,41.0,?,Housfy
182,VENDER,gracia,Sagrada Família,C/ Aragó 36,38,N/A,1 baño,1.200€,N/A,1º,no,yes,?,N/A,E,yes,N/A,2.12253,Idealista
,lease,Sant Martí,Vila de Gràcia,Passeig de Gràcia,96m2,3,1 baño,N/A,2650.67,ático,N,Y,Sí,average,E,N,41.35166,2.16991,Housfy
ID_183,VENDER,Sant Martí,Poble-sec, ,231,N/A,two,1.200€,?,ático,Y,Sí,No,average,G,unknown,41.0,?,Housfy
ID_184,buy,Horta-Guinardó,unknown,unknown,109m2,2+,N/A,778278,?,1º,no,N,?,a reformar,C,N,N/A,?,unknown
,?,SANTS,El Clot, ,50 m²,2,two,1641219,4276.15,2º,Y,yes,Sí,nuevo,E,No,41.42281,2.20555,Remax
187,buy,Sant Andreu,Poble-sec,C/ Diagonal 97,59,?,N/A,407663 €,?,ático,unknown,Y,N/A,average,D,N,41.0,?,Engel & Völkers
ID_187,lease,Horta-Guinardó,unknown,Calle Falsa 123,N/A,three,two,?,N/A,ático,yes,unknown,N/A,good,G,N,41.0,?,Engel & Völkers
ID_188,venta,Eixample,Vila de Gràcia,C/ Gran Via 71,100 m²,?,N/A,168315 €,?,N/A,no,Sí,Sí,N/A,?,Y,41.0,?,Housfy
ID_189,buy,Nou Barris,El raval,C/ Mallorca 105,82m2,three,N/A,1.200€,?,3º,N,no,No,good,E,No,?,2.12451,Remax
ID_190,VENDER,Unknown,El raval,unknown,?,1,2,?,N/A,3º,Y,no,Sí,a reformar,E,yes,?,?,Remax
ID_191,rent,Unknown,El Born, ,137 m²,three,2,N/A,?,1º,N,?,Sí,nuevo,N/A,yes,N/A,N/A,Fotocasa
,alquiler,Sarrià-Sant Gervasi,El raval,Passeig de Gràcia,?,4,?,1.200€,?,bajo,Y,Sí,No,reformado,B,No,?,2.14977,Fotocasa
,?,Gràcia,El Clot, ,50 m²,?,3,?,?,1º,yes,Sí,?,N/A,?,No,N/A,N/A,Particular
,?,Les Corts,unknown,C/ Aragó 307,197,?,1 baño,960€,?,3º,?,Y,N/A,N/A,B,yes,41.38791,?,Fotocasa
ID_195,lease,Les Corts,El Raval,Calle Falsa 123,78m2,N/A,N/A,1.200€,4321.44,1º,unknown,?,?,good,?,No,41.0,?,Engel & Völkers
,buy,Eixample,El raval,Passeig de Gràcia,84 m²,N/A,2,3135€,6525.51,N/A,No,?,Sí,average,F,No,41.0,N/A,Idealista
ID_197,venta,Nou Barris,Sagrada Família,unknown,120,?,N/A,940142,2389.81,2º,Sí,No,N/A,good,F,?,41.0,?,Engel & Völkers
ID_198,lease,Sarrià-Sant Gervasi,El raval, ,211,2,?,2834€,?,ático,unknown,Sí,?,nuevo,G,?,41.0,?,Idealista
ID_199,lease,Gràcia,Sagrada Família, ,N/A,N/A,?,360088,N/A,2º,yes,Y,partially,a reformar,B,No,41.0,?,Housfy
201,lease,gracia,unknown,C/ Aragó 45,?,2,1 baño,2952€,N/A,bajo,N,unknown,partially,nuevo,N/A,Sí,41.37274,2.17414,Engel & Völkers
ID_201,?,Sarrià-Sant Gervasi,El Raval, ,152,N/A,2,?,N/A,1º,unknown,yes,?,nuevo,E,Y,41.40933,2.10759,unknown
203,rent,Eixample,Vila de Gràcia,Passeig de Gràcia,?,2+,1 baño,?,2446.67,4º,No,yes,Sí,poor,G,Y,41.0,?,Idealista
204,buy,Gràcia,El Born,unknown,177,?,N/A,3578€,?,4º,no,no,Sí,good,D,Y,?,N/A,unknown
205,rent,Sant Andreu,El Clot,unknown,89m2,three,?,1442,5666.95,2º,No,no,No,reformado,C,yes,41.41255,N/A,Particular
ID_205,lease,Sants-Montjuïc,Sagrada Família,unknown,117m2,2+,two,401581 €,?,2º,Sí,unknown,No,?,D,yes,41.36592,2.0,Idealista
,VENDER,Sants-Montjuïc,El Raval, ,144,three,N/A,3867€,4241 €/m2,1º,yes,?,?,N/A,A,unknown,41.41412,N/A,Fotocasa
ID_207,buy,SANTS,La Barceloneta,C/ Aragó 169,N/A,?,1 baño,1.200€,3909.14,4º,unknown,Y,N/A,poor,E,?,41.3838,2.0,Engel & Völkers
209,lease,Sants-Montjuïc,La Barceloneta,unknown,47 m²,N/A,2,1095919,?,N/A,Y,unknown,N/A,average,F,Y,N/A,?,Particular
,VENDER,Sant Andreu,?,unknown,113m2,?,two,N/A,N/A,2º,unknown,no,?,N/A,N/A,unknown,N/A,N/A,Fotocasa
211,lease,Sant Martí,El raval,C/ Mallorca 321,?,three,?,259472 €,8117.66,ático,N,N,No,good,E,N,N/A,2.0,Idealista
212,lease,Horta-Guinardó,El raval, ,225,6,N/A,?,6048.22,1º,Sí,unknown,N/A,poor,G,?,41.39908,2.0,Idealista
,lease,Sarrià-Sant Gervasi,El Born, ,?,2,N/A,2830€,N/A,2º,Sí,?,No,N/A,?,no,?,?,Particular
214,VENDER,Unknown,La Barceloneta,Calle Falsa 123,138,2+,?,1.200€,5819 €/m2,3º,unknown,yes,?,a reformar,N/A,No,?,2.0,Housfy
215,buy,Ciutat Vella,El Clot, ,93 m²,2+,N/A,967€,5961 €/m2,ático,yes,?,N/A,good,D,?,41.0,2.10154,unknown
ID_215,alquiler,Ciutat Vella,El Clot,Passeig de Gràcia,231,1,3,1.200€,N/A,N/A,N,Y,partially,average,A,no,N/A,2.0,Engel & Völkers
,VENDER,Les Corts,El raval,unknown,113m2,?,two,?,9607.34,N/A,No,Sí,partially,reformado,B,Sí,41.36605,?,Idealista
218,buy,Eixample,Poble-sec,Calle Falsa 123,138,N/A,1 baño,3993€,7445.47,2º,Sí,Y,Sí,N/A,B,no,?,N/A,unknown
219,rent,gracia,Sant Antoni, ,N/A,2+,3,?,N/A,2º,no,Y,partially,good,A,yes,41.38066,N/A,Idealista
220,lease,Unknown,El Raval,Calle Falsa 123,N/A,2+,two,1.200€,5733.89,3º,yes,?,No,?,C,Sí,41.36596,2.0,unknown
221,venta,SANTS,Sant Antoni,Calle Falsa 123,?,N/A,?,1.200€,N/A,2º,Y,unknown,Sí,reformado,A,Y,41.0,N/A,Engel & Völkers
222,lease,Unknown,Sagrada Família,Calle Falsa 123,N/A,3,N/A,433266 €,6765 €/m2,sótano,no,Sí,Sí,N/A,B,No,?,2.0,Particular
223,?,SANTS,El Raval,Calle Falsa 123,93,3,3,159269 €,5608 €/m2,N/A,?,yes,No,poor,E,No,?,2.2144,Remax
,rent,Eixampl,Vila de Gràcia, ,?,N/A,two,1.200€,?,sótano,N,no,partially,good,A,Y,41.38738,N/A,Housfy
ID_224,lease,Nou Barris,Les Corts,C/ Gran Via 375,64m2,three,two,N/A,?,1º,Y,no,Sí,reformado,B,N,41.0,2.0,Particular
226,VENDER,Sant Martí,Les Corts,Passeig de Gràcia,N/A,N/A,2,N/A,N/A,ático,No,yes,partially,average,C,Y,?,2.10745,Particular
ID_226,buy,Eixample,El Raval,unknown,110m2,2+,?,878€,N/A,sótano,unknown,unknown,Sí,average,C,yes,?,N/A,Idealista
ID_227,rent,Sant Martí,?,Calle Falsa 123,123 m²,N/A,1 baño,3821,N/A,2º,Sí,?,No,reformado,?,Y,?,2.0,Fotocasa
229,VENDER,Eixample,Sagrada Família,Calle Falsa 123,N/A,three,1 baño,4582€,5807 €/m2,4º,no,Y,N/A,N/A,?,no,N/A,?,Idealista
,rent,Eixampl,Diagonal Mar,Calle Falsa 123,146 m²,three,1 baño,1.200€,?,bajo,Y,unknown,?,poor,B,?,41.0,2.0,Housfy
231,alquiler,Nou Barris,El Clot,Passeig de Gràcia,124 m²,6,?,N/A,7332 €/m2,4º,?,Y,?,poor,C,yes,N/A,2.1378,Particular
232,venta,Unknown,Sant Antoni,Passeig de Gràcia,N/A,three,1,?,N/A,3º,unknown,yes,?,N/A,B,yes,41.42547,2.21692,Remax
ID_232,alquiler,Unknown,El Born,C/ Mallorca 386,61m2,4,1,1.200€,?,ático,N,no,partially,average,A,No,N/A,2.0,unknown
,rent,Sant Martí,Diagonal Mar,Passeig de Gràcia,144 m²,N/A,N/A,?,?,N/A,N,Sí,N/A,?,C,No,41.42897,N/A,Idealista
235,buy,Sant Martí,Sant Antoni, ,82m2,three,two,?,7082 €/m2,2º,no,?,?,N/A,F,?,N/A,?,Idealista
236,venta,Horta-Guinardó,Sagrada familia ,Calle Falsa 123,119m2,3,?,1.200€,?,1º,no,N,partially,N/A,N/A,unknown,41.0,2.0,Particular
237,?,Ciutat Vella,El raval, ,74m2,N/A,?,3859€,?,ático,N,no,Sí,a reformar,F,no,N/A,?,Fotocasa
238,VENDER,Eixampl,Sagrada familia ,Passeig de Gràcia,84m2,N/A,2,196251 €,7025 €/m2,1º,Y,yes,No,a reformar,B,?,N/A,?,Fotocasa
ID_238,buy,Sants-Montjuïc,?,Calle Falsa 123,56m2,2,N/A,476922 €,N/A,sótano,Y,?,N/A,N/A,A,No,?,2.0,Housfy
240,alquiler,Sant Andreu,unknown,Passeig de Gràcia,176,three,two,?,?,2º,unknown,unknown,?,average,B,No,41.35067,2.10153,unknown
,venta,SANTS,Diagonal Mar,Passeig de Gràcia,67m2,2+,1 baño,N/A,?,4º,Sí,N,No,N/A,?,N,?,2.11175,Housfy
ID_241,buy,Sant Andreu,Diagonal Mar,Calle Falsa 123,200,three,N/A,357677 €,N/A,2º,No,N,N/A,good,A,Y,?,2.0,unknown
ID_242,alquiler,gracia,El Raval,Calle Falsa 123,201,?,?,4620€,5189 €/m2,3º,no,?,Sí,poor,B,no,N/A,2.0,Fotocasa
ID_243,?,Sarrià-Sant Gervasi,Sagrada Família,C/ Gran Via 381,?,?,1 baño,N/A,N/A,N/A,Sí,yes,?,average,E,yes,41.35365,N/A,Housfy
ID_244,VENDER,gracia,Poble-sec,C/ Gran Via 191,60m2,3,1 baño,?,?,1º,No,N,partially,N/A,E,yes,41.39959,2.0,Idealista
ID_245,VENDER,gracia,Les Corts,unknown,132 m²,three,N/A,1562€,7146 €/m2,ático,yes,No,partially,reformado,?,unknown,41.38429,2.17063,Particular
247,buy,Eixampl,Vila de Gràcia,unknown,63m2,three,N/A,1944€,N/A,N/A,yes,N,partially,reformado,C,No,41.37849,N/A,unknown
ID_247,venta,Eixampl,Les Corts,C/ Mallorca 71,?,three,?,?,8702.42,2º,No,No,?,a reformar,D,unknown,41.0,2.10716,Remax
ID_248,alquiler,SANTS,Diagonal Mar,C/ Aragó 363,95 m²,2+,N/A,N/A,9326.88,N/A,unknown,No,?,?,N/A,yes,N/A,?,Engel & Völkers
250,?,Gràcia,Sant Antoni,C/ Diagonal 47,?,4,1 baño,N/A,7650.81,4º,Y,no,N/A,nuevo,?,No,?,2.0,Particular
,venta,Eixampl,El raval,Passeig de Gràcia,54 m²,N/A,1 baño,2818€,N/A,bajo,Sí,unknown,partially,poor,D,Sí,41.0,2.0,Idealista
252,venta,Eixample,Les Corts,Passeig de Gràcia,N/A,2+,1 baño,?,N/A,N/A,Sí,yes,?,nuevo,C,Y,41.0,N/A,Fotocasa
,venta,Ciutat Vella,Sagrada familia ,Passeig de Gràcia,?,three,2,442323 €,5892.47,sótano,unknown,No,N/A,reformado,?,?,41.38864,2.1521,Engel & Völkers
254,venta,Nou Barris,Poble-sec,unknown,133 m²,2+,1,821002,?,sótano,yes,?,Sí,a reformar,E,no,?,2.14899,Housfy
ID_254,buy,Sants-Montjuïc,El Raval,Passeig de Gràcia,?,N/A,N/A,1052292,5636.18,sótano,yes,Y,Sí,nuevo,F,?,N/A,?,Housfy
ID_255,alquiler,SANTS,Poble-sec, ,204,?,3,1.200€,6902 €/m2,ático,?,Sí,Sí,poor,E,unknown,41.0,N/A,Particular
,venta,SANTS,Poble-sec, ,N/A,three,1,337052,N/A,1º,Sí,no,N/A,a reformar,G,Sí,41.0,N/A,Housfy
ID_257,buy,Les Corts,Diagonal Mar,Passeig de Gràcia,171,N/A,1,3176€,N/A,2º,yes,N,partially,poor,A,unknown,41.0,?,Remax
259,VENDER,Nou Barris,unknown,unknown,36,2+,1 baño,1.200€,N/A,4º,no,Y,N/A,average,D,no,41.39236,N/A,Engel & Völkers
260,lease,Sant Martí,El Raval,Passeig de Gràcia,134 m²,?,1 baño,349107 €,5651.86,ático,no,?,partially,reformado,?,Sí,N/A,2.11138,Fotocasa
261,lease,gracia,Sagrada Família,Calle Falsa 123,106m2,2+,?,?,N/A,2º,No,No,N/A,nuevo,N/A,?,?,2.19323,Housfy
262,VENDER,Sant Andreu,Sagrada Família,Calle Falsa 123,32,?,two,169002 €,N/A,4º,Sí,Y,N/A,nuevo,B,Sí,?,N/A,Particular
ID_262,lease,Eixample,El raval, ,69 m²,three,N/A,315710 €,?,bajo,yes,No,Sí,average,F,Sí,41.0,2.21432,Fotocasa
ID_263,lease,Unknown,Sagrada familia ,Passeig de Gràcia,90 m²,1,?,369260 €,5602 €/m2,4º,Y,?,Sí,average,B,no,?,2.0,Engel & Völkers
ID_264,venta,Ciutat Vella,Sagrada Família,Passeig de Gràcia,?,N/A,?,313280 €,N/A,sótano,Y,unknown,partially,a reformar,?,N,N/A,?,Engel & Völkers
ID_265,alquiler,Eixample,El raval,unknown,72 m²,?,2,4017,N/A,3º,Sí,N,N/A,?,F,No,?,2.0,Fotocasa
267,rent,Sant Martí,?,C/ Aragó 100,64m2,2+,?,261610 €,8003.88,ático,unknown,yes,N/A,poor,B,Sí,41.0,N/A,Housfy
268,venta,Sant Martí,unknown,C/ Aragó 57,89 m²,?,?,2283€,N/A,1º,No,no,N/A,?,B,Y,41.41467,N/A,Housfy
ID_268,lease,Les Corts,Vila de Gràcia,Passeig de Gràcia,115m2,N/A,N/A,1638549,?,bajo,No,no,No,N/A,E,?,?,?,Housfy
ID_269,buy,Sarrià-Sant Gervasi,Poble-sec,unknown,113m2,3,two,323184 €,7018 €/m2,sótano,Y,?,Sí,N/A,G,Y,41.0,?,Housfy
271,lease,Sants-Montjuïc,Les Corts,Passeig de Gràcia,52 m²,three,3,1.200€,5993.81,bajo,unknown,yes,Sí,?,A,N,?,2.11753,unknown
272,rent,Sant Martí,Les Corts, ,81m2,three,3,2431,7771 €/m2,3º,Y,Sí,Sí,reformado,G,yes,41.0,N/A,Housfy
,?,Les Corts,Sant Antoni,Calle Falsa 123,104 m²,N/A,N/A,1.200€,?,1º,Sí,No,Sí,N/A,?,yes,N/A,N/A,Idealista
,lease,gracia,El Raval,Calle Falsa 123,94 m²,2+,two,737082,N/A,3º,Sí,?,partially,good,E,unknown,N/A,2.17343,Remax
,VENDER,Unknown,Poble-sec,unknown,?,2+,1 baño,?,N/A,sótano,Y,Y,partially,reformado,D,N,41.0,2.0,Fotocasa
ID_275,rent,Horta-Guinardó,El Clot,Passeig de Gràcia,63m2,2+,two,619,?,2º,N,Y,Sí,a reformar,B,no,41.39744,2.0,Remax
ID_276,lease,Unknown,El raval,unknown,N/A,?,two,155717 €,9099.26,bajo,No,unknown,?,poor,D,?,41.0,?,Housfy
ID_277,?,Ciutat Vella,La Barceloneta, ,146,?,N/A,4325€,?,bajo,?,N,Sí,reformado,E,yes,?,N/A,Engel & Völkers
279,?,Sant Andreu,El raval, ,137 m²,three,two,351143 €,N/A,3º,Sí,?,partially,N/A,E,no,41.39102,?,Housfy
ID_279,alquiler,Gràcia,Sant Antoni, ,71m2,three,1 baño,N/A,?,1º,unknown,unknown,Sí,good,C,no,41.0,?,Idealista
ID_280,venta,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,?,three,two,?,3879.58,ático,no,Y,?,?,?,yes,N/A,?,Remax
282,VENDER,Unknown,Sant Antoni, ,164,?,two,1431610,7423 €/m2,sótano,Sí,?,No,?,N/A,N,N/A,2.0,Fotocasa
283,rent,Eixampl,Vila de Gràcia,unknown,N/A,three,N/A,112323 €,5075 €/m2,bajo,yes,unknown,N/A,average,D,no,N/A,2.0,Housfy
284,?,Sant Andreu,El raval,Passeig de Gràcia,57m2,three,?,1.200€,?,N/A,No,Y,N/A,nuevo,?,No,?,N/A,Engel & Völkers
285,venta,Unknown,Sant Antoni, ,?,2,3,1445277,9676.5,bajo,yes,no,Sí,reformado,F,No,?,2.12859,Remax
,buy,Unknown,Sant Antoni,Calle Falsa 123,125 m²,N/A,two,1346164,6532 €/m2,sótano,Y,no,N/A,poor,G,?,41.37781,2.0,Housfy
,VENDER,gracia,Vila de Gràcia,Passeig de Gràcia,57 m²,2,1 baño,387437 €,?,ático,yes,no,?,nuevo,G,?,41.40016,2.0,Housfy
ID_287,rent,gracia,La Barceloneta,unknown,53,three,1,N/A,4407 €/m2,4º,Sí,No,partially,nuevo,D,No,?,2.15659,Remax
ID_288,venta,Gràcia,Diagonal Mar,Passeig de Gràcia,129,?,N/A,N/A,?,1º,No,Sí,?,poor,F,No,N/A,2.14675,Fotocasa
,VENDER,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,?,three,1 baño,1.200€,N/A,3º,no,Y,No,?,F,Sí,41.38832,N/A,Remax
291,alquiler,Eixampl,El Clot, ,49 m²,three,1 baño,1.200€,6861 €/m2,N/A,N,unknown,No,average,C,No,41.39266,N/A,Fotocasa
,venta,Eixample,Sant Antoni,C/ Diagonal 15,N/A,N/A,1 baño,1785462,7601 €/m2,2º,Y,no,N/A,a reformar,B,no,41.40008,?,Particular
293,?,Eixample,Poble-sec,C/ Diagonal 371,150 m²,three,two,4144€,?,bajo,yes,No,?,good,A,yes,41.38815,N/A,Idealista
294,lease,Sarrià-Sant Gervasi,Les Corts,C/ Diagonal 72,130 m²,three,?,1.200€,9606.86,1º,Y,unknown,?,N/A,A,no,?,?,Housfy
,VENDER,Unknown,Sagrada Família, ,93 m²,N/A,two,?,4349 €/m2,1º,?,No,Sí,N/A,B,unknown,N/A,2.0,Particular
ID_295,VENDER,Eixampl,El Born,Calle Falsa 123,151,3,1 baño,N/A,3019.49,bajo,yes,?,?,good,D,yes,N/A,?,Remax
,VENDER,gracia,El Born,Passeig de Gràcia,?,2+,?,182317,3290.01,bajo,N,?,?,average,?,no,?,2.0,Fotocasa
,lease,Nou Barris,Les Corts, ,?,3,two,1946743,N/A,bajo,No,yes,?,good,E,Y,?,?,Housfy
,venta,gracia,El Raval,Calle Falsa 123,N/A,three,two,3387€,7052 €/m2,N/A,yes,Y,No,N/A,E,N,?,N/A,Particular
ID_299,VENDER,Sants-Montjuïc,?,Passeig de Gràcia,N/A,three,N/A,?,5324.49,sótano,unknown,unknown,partially,nuevo,D,N,?,?,Remax
ID_300,buy,Sarrià-Sant Gervasi,El Raval, ,N/A,three,?,222754,4104 €/m2,ático,yes,no,?,poor,G,No,N/A,N/A,Fotocasa
ID_301,lease,Les Corts,Sagrada familia ,unknown,139 m²,?,2,4119€,4746.24,4º,yes,?,N/A,poor,A,no,?,N/A,Particular
ID_302,lease,Nou Barris,unknown,C/ Mallorca 57,?,N/A,2,N/A,N/A,1º,No,No,Sí,average,F,unknown,?,N/A,unknown
304,venta,Sarrià-Sant Gervasi,Sagrada familia ,C/ Diagonal 211,?,2+,two,?,9473.63,bajo,Sí,?,No,good,D,No,41.35538,N/A,Particular
ID_304,venta,Sant Andreu,Poble-sec,C/ Gran Via 343,116 m²,?,N/A,1.200€,N/A,bajo,no,unknown,No,average,F,yes,41.0,2.0,Remax
,alquiler,Gràcia,El raval, ,?,three,two,345789 €,?,1º,no,?,Sí,average,B,Y,41.39815,N/A,Remax
ID_306,VENDER,Horta-Guinardó,El Born, ,82 m²,?,?,1.200€,6908 €/m2,3º,?,No,No,a reformar,B,yes,?,?,Housfy
308,VENDER,Nou Barris,El raval, ,226,?,N/A,4358€,8283.66,2º,Sí,No,partially,nuevo,F,no,41.0,2.15419,Remax
ID_308,rent,Eixampl,Les Corts,Calle Falsa 123,112m2,three,1 baño,1434€,8746.04,1º,Sí,Y,?,reformado,D,?,41.42794,2.14024,Engel & Völkers
ID_309,?,Sants-Montjuïc,?,unknown,50,three,?,779177,6413 €/m2,3º,no,no,?,average,E,?,N/A,2.19205,Particular
,?,Eixampl,Sagrada familia ,C/ Diagonal 129,83 m²,6,two,1.200€,3159 €/m2,3º,yes,no,Sí,reformado,A,N,41.40207,N/A,Fotocasa
ID_311,VENDER,Horta-Guinardó,Sant Antoni, ,?,5,?,1.200€,?,N/A,Y,unknown,N/A,good,D,yes,N/A,N/A,Fotocasa
ID_312,buy,Unknown,Sagrada familia , ,154,2,1,233428 €,8384.97,ático,Y,?,?,?,F,Sí,41.0,N/A,Fotocasa
,venta,Gràcia,La Barceloneta,C/ Gran Via 224,115m2,N/A,?,?,N/A,4º,no,no,partially,N/A,N/A,No,?,?,Idealista
ID_314,buy,Ciutat Vella,Poble-sec,C/ Gran Via 146,N/A,2+,2,154729 €,7678 €/m2,N/A,yes,yes,partially,?,C,unknown,?,2.1902,Housfy
ID_315,buy,Ciutat Vella,Vila de Gràcia, ,116m2,2+,?,422520,N/A,4º,Y,yes,?,nuevo,E,Sí,41.40148,N/A,Housfy
ID_316,rent,Horta-Guinardó,Poble-sec,C/ Mallorca 170,105,?,1 baño,N/A,7349 €/m2,3º,N,yes,No,average,A,yes,41.0,2.20028,Particular
318,?,Eixample,El Raval, ,N/A,N/A,N/A,1536€,N/A,3º,Sí,?,?,poor,A,yes,41.0,?,Particular
319,VENDER,Eixample,Les Corts,unknown,?,6,N/A,4930€,3233.06,4º,no,No,Sí,?,D,?,N/A,2.0,Idealista
320,buy,Nou Barris,Sagrada Família,C/ Gran Via 128,79 m²,2+,?,?,?,2º,Y,no,N/A,nuevo,F,?,41.0,N/A,Fotocasa
ID_320,buy,Unknown,Poble-sec, ,N/A,three,N/A,?,?,4º,no,Sí,N/A,nuevo,G,?,41.0,2.0,Idealista
ID_321,?,gracia,El Raval,Calle Falsa 123,N/A,?,?,?,?,ático,yes,no,partially,?,E,?,41.0,N/A,Housfy
ID_322,lease,gracia,Vila de Gràcia,unknown,55,5,N/A,1584773,?,bajo,Y,unknown,Sí,?,A,Y,N/A,2.0,Fotocasa
,buy,Horta-Guinardó,Diagonal Mar,C/ Gran Via 205,45,N/A,1 baño,?,4239 €/m2,bajo,no,?,?,average,N/A,yes,41.36041,2.0,Idealista
ID_324,?,gracia,El Born,unknown,?,2+,two,421929 €,8188.03,bajo,yes,Y,partially,?,E,unknown,?,?,unknown
ID_325,VENDER,Les Corts,Vila de Gràcia,unknown,92m2,2,two,346754 €,3573 €/m2,4º,no,no,Sí,a reformar,C,N,41.3508,N/A,unknown
,rent,Ciutat Vella,Diagonal Mar,C/ Aragó 386,?,N/A,?,2244,N/A,2º,N,no,?,nuevo,D,?,41.36297,N/A,Engel & Völkers
ID_327,rent,Ciutat Vella,Sant Antoni, ,131 m²,N/A,two,?,N/A,2º,Sí,Sí,N/A,poor,B,Sí,41.0,2.0,Remax
ID_328,buy,Eixample,El raval, ,N/A,2,N/A,2297€,5439 €/m2,bajo,Sí,N,No,good,E,N,41.0,2.0,Particular
ID_329,VENDER,Sants-Montjuïc,Poble-sec,C/ Diagonal 82,?,three,two,3398€,2593.77,2º,Y,N,partially,poor,N/A,Y,N/A,2.16021,Housfy
ID_330,?,Sant Martí,Diagonal Mar,C/ Gran Via 337,55m2,3,?,1.200€,3857 €/m2,ático,Y,Sí,?,nuevo,N/A,yes,N/A,2.12265,Idealista
332,buy,Horta-Guinardó,Les Corts,unknown,N/A,three,2,2236€,6545.73,1º,No,N,Sí,nuevo,E,N,41.36449,2.0,Remax
ID_332,rent,Les Corts,El raval,unknown,N/A,N/A,two,?,N/A,2º,?,yes,?,a reformar,N/A,unknown,41.36851,2.0,Idealista
,buy,Les Corts,Poble-sec, ,66m2,2+,1 baño,?,?,1º,yes,unknown,No,poor,A,N,N/A,2.0,Remax
,lease,Les Corts,Vila de Gràcia,C/ Aragó 364,71m2,N/A,3,N/A,N/A,2º,N,no,Sí,nuevo,F,?,?,2.0,Particular
,alquiler,Ciutat Vella,Sagrada Família, ,85m2,2,2,2457€,3928 €/m2,4º,No,yes,No,good,N/A,Y,41.4218,?,Fotocasa
,?,Nou Barris,El Born,Calle Falsa 123,133 m²,2,N/A,1.200€,N/A,2º,No,Y,No,reformado,?,N,41.40729,2.0,Remax
,venta,gracia,El Raval,Calle Falsa 123,N/A,three,1 baño,N/A,3113.82,sótano,Sí,Y,partially,reformado,D,Sí,41.0,?,Idealista
,?,Les Corts,Vila de Gràcia,unknown,?,?,two,443759,N/A,2º,Y,?,Sí,poor,B,N,41.41548,2.0,Housfy
ID_339,alquiler,Horta-Guinardó,El raval, ,98 m²,?,1 baño,138275 €,4166 €/m2,1º,?,?,partially,good,N/A,no,N/A,2.15563,Remax
ID_340,lease,Les Corts,El Clot,Calle Falsa 123,230,1,1 baño,436970 €,?,2º,Y,yes,Sí,average,G,unknown,41.39634,?,Idealista
,venta,Eixampl,Sagrada familia , ,56 m²,three,?,?,3580.22,4º,yes,Sí,partially,a reformar,N/A,?,N/A,2.0,Housfy
ID_342,lease,gracia,Diagonal Mar, ,?,?,N/A,1.200€,7095 €/m2,ático,?,Sí,Sí,reformado,A,N,41.3824,2.0,Particular
344,rent,Sant Andreu,Les Corts, ,118 m²,N/A,1 baño,1704€,4750 €/m2,sótano,?,N,?,N/A,C,Y,N/A,2.0,Housfy
,rent,Eixample,El Raval,Passeig de Gràcia,94m2,2+,1,N/A,7443.05,1º,Sí,Sí,N/A,nuevo,G,?,41.35413,2.0,Housfy
,lease,Ciutat Vella,El Born,unknown,72 m²,three,two,707233,3458 €/m2,sótano,N,?,Sí,reformado,A,unknown,?,2.15068,Idealista
ID_346,buy,Gràcia,El Raval,unknown,100m2,?,?,355695 €,N/A,3º,N,N,partially,average,?,Sí,41.0,2.0,Fotocasa
,?,Gràcia,Sagrada familia , ,82 m²,?,1 baño,1570804,5389 €/m2,3º,unknown,no,?,poor,G,yes,41.38295,2.12508,unknown
349,lease,Nou Barris,unknown,Passeig de Gràcia,48 m²,?,?,4881€,7826.32,ático,unknown,unknown,Sí,average,E,Sí,41.36116,2.12573,Idealista
350,rent,Gràcia,Sagrada Família,unknown,247,5,two,1907€,7944 €/m2,2º,unknown,no,?,?,B,?,41.41139,2.0,Remax
351,lease,SANTS,Vila de Gràcia,Calle Falsa 123,81m2,2+,N/A,?,?,N/A,?,?,N/A,poor,A,N,41.0,?,Remax
ID_351,?,Eixample,Sagrada familia ,C/ Gran Via 186,54 m²,?,2,447835 €,4010.14,2º,yes,?,Sí,?,E,N,41.41064,2.15163,Idealista
,buy,Ciutat Vella,Sagrada Família,unknown,118m2,?,1 baño,247605 €,2714.72,1º,no,?,partially,?,C,Y,41.39971,?,unknown
ID_353,alquiler,gracia,El Clot,unknown,225,N/A,1 baño,4941€,5545.12,4º,Y,N,No,N/A,A,Sí,41.0,2.14443,Particular
ID_354,venta,Gràcia,Les Corts, ,N/A,2+,1 baño,N/A,5247.41,4º,No,N,?,average,N/A,Y,N/A,2.15847,Idealista
356,lease,Gràcia,Sant Antoni,C/ Mallorca 339,?,?,N/A,N/A,7564 €/m2,3º,yes,no,No,nuevo,D,Y,41.0,N/A,Housfy
