listing_id,operation,district,neighborhood,address,surface_m2,rooms,bathrooms,price_eur,price_per_m2,floor,elevator,balcony,furnished,condition,energy_certificate,has_parking,latitude,longitude,agency
221,venta,SANTS,Sant Antoni,Calle Falsa 123,,,,1200.0,,2º,True,,True,reformado,A,True,41.0,,Engel & Völkers
222,lease,Unknown,Sagrada Família,Calle Falsa 123,,3,,433266.0,6765.0,sótano,False,True,True,,B,False,,2.0,Particular
223,,SANTS,El Raval,Calle Falsa 123,93.0,3,3,159269.0,5608.0,,,True,False,poor,E,False,,2.2144,Remax
,rent,Eixampl,Vila de Gràcia,,,,2,1200.0,,sótano,False,False,,good,A,True,41.38738,,Housfy
ID_224,lease,Nou Barris,Les Corts,C/ Gran Via 375,64.0,3,2,,,1º,True,False,True,reformado,B,False,41.0,2.0,Particular
226,VENDER,Sant Martí,Les Corts,Passeig de Gràcia,,,2,,,ático,False,True,,average,C,True,,2.10745,Particular
ID_226,buy,Eixample,El Raval,,110.0,2,,878.0,,sótano,,,True,average,C,True,,,Idealista
ID_227,rent,Sant Martí,,Calle Falsa 123,123.0,,1,3821.0,,2º,True,,False,reformado,,True,,2.0,Fotocasa
229,VENDER,Eixample,Sagrada Família,Calle Falsa 123,,3,1,4582.0,5807.0,4º,False,True,,,,False,,,Idealista
,rent,Eixampl,Diagonal Mar,Calle Falsa 123,146.0,3,1,1200.0,,bajo,True,,,poor,B,,41.0,2.0,Housfy
231,alquiler,Nou Barris,El Clot,Passeig de Gràcia,124.0,6,,,7332.0,4º,,True,,poor,C,True,,2.1378,Particular
232,venta,Unknown,Sant Antoni,Passeig de Gràcia,,3,1,,,3º,,True,,,B,True,41.42547,2.21692,Remax
ID_232,alquiler,Unknown,El Born,C/ Mallorca 386,61.0,4,1,1200.0,,ático,False,False,,average,A,False,,2.0,
,rent,Sant Martí,Diagonal Mar,Passeig de Gràcia,144.0,,,,,,False,True,,,C,False,41.42897,,Idealista
235,buy,Sant Martí,Sant Antoni,,82.0,3,2,,7082.0,2º,False,,,,F,,,,Idealista
236,venta,Horta-Guinardó,Sagrada familia,Calle Falsa 123,119.0,3,,1200.0,,1º,False,False,,,,,41.0,2.0,Particular
237,,Ciutat Vella,El raval,,74.0,,,3859.0,,ático,False,False,True,a reformar,F,False,,,Fotocasa
238,VENDER,Eixampl,Sagrada familia,Passeig de Gràcia,84.0,,2,196251.0,7025.0,1º,True,True,False,a reformar,B,,,,Fotocasa
ID_238,buy,Sants-Montjuïc,,Calle Falsa 123,56.0,2,,476922.0,,sótano,True,,,,A,False,,2.0,Housfy
240,alquiler,Sant Andreu,,Passeig de Gràcia,176.0,3,2,,,2º,,,,average,B,False,41.35067,2.10153,
,venta,SANTS,Diagonal Mar,Passeig de Gràcia,67.0,2,1,,,4º,True,False,False,,,False,,2.11175,Housfy
ID_241,buy,Sant Andreu,Diagonal Mar,Calle Falsa 123,200.0,3,,357677.0,,2º,False,False,,good,A,True,,2.0,
ID_242,alquiler,gracia,El Raval,Calle Falsa 123,201.0,,,4620.0,5189.0,3º,False,,True,poor,B,False,,2.0,Fotocasa
ID_243,,Sarrià-Sant Gervasi,Sagrada Família,C/ Gran Via 381,,,1,,,,True,True,,average,E,True,41.35365,,Housfy
ID_244,VENDER,gracia,Poble-sec,C/ Gran Via 191,60.0,3,1,,,1º,False,False,,,E,True,41.39959,2.0,Idealista
ID_245,VENDER,gracia,Les Corts,,132.0,3,,1562.0,7146.0,ático,True,False,,reformado,,,41.38429,2.17063,Particular
247,buy,Eixampl,Vila de Gràcia,,63.0,3,,1944.0,,,True,False,,reformado,C,False,41.37849,,
ID_247,venta,Eixampl,Les Corts,C/ Mallorca 71,,3,,,870242.0,2º,False,False,,a reformar,D,,41.0,2.10716,Remax
ID_248,alquiler,SANTS,Diagonal Mar,C/ Aragó 363,95.0,2,,,932688.0,,,False,,,,True,,,Engel & Völkers
250,,Gràcia,Sant Antoni,C/ Diagonal 47,,4,1,,765081.0,4º,True,False,,nuevo,,False,,2.0,Particular
,venta,Eixampl,El raval,Passeig de Gràcia,54.0,,1,2818.0,,bajo,True,,,poor,D,True,41.0,2.0,Idealista
252,venta,Eixample,Les Corts,Passeig de Gràcia,,2,1,,,,True,True,,nuevo,C,True,41.0,,Fotocasa
,venta,Ciutat Vella,Sagrada familia,Passeig de Gràcia,,3,2,442323.0,589247.0,sótano,,False,,reformado,,,41.38864,2.1521,Engel & Völkers
254,venta,Nou Barris,Poble-sec,,133.0,2,1,821002.0,,sótano,True,,True,a reformar,E,False,,2.14899,Housfy
ID_254,buy,Sants-Montjuïc,El Raval,Passeig de Gràcia,,,,1052292.0,563618.0,sótano,True,True,True,nuevo,F,,,,Housfy
ID_255,alquiler,SANTS,Poble-sec,,204.0,,3,1200.0,6902.0,ático,,True,True,poor,E,,41.0,,Particular
,venta,SANTS,Poble-sec,,,3,1,337052.0,,1º,True,False,,a reformar,G,True,41.0,,Housfy
ID_257,buy,Les Corts,Diagonal Mar,Passeig de Gràcia,171.0,,1,3176.0,,2º,True,False,,poor,A,,41.0,,Remax
259,VENDER,Nou Barris,,,36.0,2,1,1200.0,,4º,False,True,,average,D,False,41.39236,,Engel & Völkers
260,lease,Sant Martí,El Raval,Passeig de Gràcia,134.0,,1,349107.0,565186.0,ático,False,,,reformado,,True,,2.11138,Fotocasa
261,lease,gracia,Sagrada Família,Calle Falsa 123,106.0,2,,,,2º,False,False,,nuevo,,,,2.19323,Housfy
262,VENDER,Sant Andreu,Sagrada Família,Calle Falsa 123,32.0,,2,169002.0,,4º,True,True,,nuevo,B,True,,,Particular
ID_262,lease,Eixample,El raval,,69.0,3,,315710.0,,bajo,True,False,True,average,F,True,41.0,2.21432,Fotocasa
ID_263,lease,Unknown,Sagrada familia,Passeig de Gràcia,90.0,1,,369260.0,5602.0,4º,True,,True,average,B,False,,2.0,Engel & Völkers
ID_264,venta,Ciutat Vella,Sagrada Família,Passeig de Gràcia,,,,313280.0,,sótano,True,,,a reformar,,False,,,Engel & Völkers
ID_265,alquiler,Eixample,El raval,,72.0,,2,4017.0,,3º,True,False,,,F,False,,2.0,Fotocasa
267,rent,Sant Martí,,C/ Aragó 100,64.0,2,,261610.0,800388.0,ático,,True,,poor,B,True,41.0,,Housfy
268,venta,Sant Martí,,C/ Aragó 57,89.0,,,2283.0,,1º,False,False,,,B,True,41.41467,,Housfy
ID_268,lease,Les Corts,Vila de Gràcia,Passeig de Gràcia,115.0,,,1638549.0,,bajo,False,False,False,,E,,,,Housfy
ID_269,buy,Sarrià-Sant Gervasi,Poble-sec,,113.0,3,2,323184.0,7018.0,sótano,True,,True,,G,True,41.0,,Housfy
271,lease,Sants-Montjuïc,Les Corts,Passeig de Gràcia,52.0,3,3,1200.0,599381.0,bajo,,True,True,,A,False,,2.11753,
272,rent,Sant Martí,Les Corts,,81.0,3,3,2431.0,7771.0,3º,True,True,True,reformado,G,True,41.0,,Housfy
,,Les Corts,Sant Antoni,Calle Falsa 123,104.0,,,1200.0,,1º,True,False,True,,,True,,,Idealista
,lease,gracia,El Raval,Calle Falsa 123,94.0,2,2,737082.0,,3º,True,,,good,E,,,2.17343,Remax
,VENDER,Unknown,Poble-sec,,,2,1,,,sótano,True,True,,reformado,D,False,41.0,2.0,Fotocasa
ID_275,rent,Horta-Guinardó,El Clot,Passeig de Gràcia,63.0,2,2,619.0,,2º,False,True,True,a reformar,B,False,41.39744,2.0,Remax
ID_276,lease,Unknown,El raval,,,,2,155717.0,909926.0,bajo,False,,,poor,D,,41.0,,Housfy
ID_277,,Ciutat Vella,La Barceloneta,,146.0,,,4325.0,,bajo,,False,True,reformado,E,True,,,Engel & Völkers
279,,Sant Andreu,El raval,,137.0,3,2,351143.0,,3º,True,,,,E,False,41.39102,,Housfy
ID_279,alquiler,Gràcia,Sant Antoni,,71.0,3,1,,,1º,,,True,good,C,False,41.0,,Idealista
ID_280,venta,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,,3,2,,387958.0,ático,False,True,,,,True,,,Remax
282,VENDER,Unknown,Sant Antoni,,164.0,,2,1431610.0,7423.0,sótano,True,,False,,,False,,2.0,Fotocasa
283,rent,Eixampl,Vila de Gràcia,,,3,,112323.0,5075.0,bajo,True,,,average,D,False,,2.0,Housfy
284,,Sant Andreu,El raval,Passeig de Gràcia,57.0,3,,1200.0,,,False,True,,nuevo,,False,,,Engel & Völkers
285,venta,Unknown,Sant Antoni,,,2,3,1445277.0,96765.0,bajo,True,False,True,reformado,F,False,,2.12859,Remax
,buy,Unknown,Sant Antoni,Calle Falsa 123,125.0,,2,1346164.0,6532.0,sótano,True,False,,poor,G,,41.37781,2.0,Housfy
,VENDER,gracia,Vila de Gràcia,Passeig de Gràcia,57.0,2,1,387437.0,,ático,True,False,,nuevo,G,,41.40016,2.0,Housfy
ID_287,rent,gracia,La Barceloneta,,53.0,3,1,,4407.0,4º,True,False,,nuevo,D,False,,2.15659,Remax
ID_288,venta,Gràcia,Diagonal Mar,Passeig de Gràcia,129.0,,,,,1º,False,True,,poor,F,False,,2.14675,Fotocasa
,VENDER,Sants-Montjuïc,La Barceloneta,Passeig de Gràcia,,3,1,1200.0,,3º,False,True,False,,F,True,41.38832,,Remax
291,alquiler,Eixampl,El Clot,,49.0,3,1,1200.0,6861.0,,False,,False,average,C,False,41.39266,,Fotocasa
,venta,Eixample,Sant Antoni,C/ Diagonal 15,,,1,1785462.0,7601.0,2º,True,False,,a reformar,B,False,41.40008,,Particular
293,,Eixample,Poble-sec,C/ Diagonal 371,150.0,3,2,4144.0,,bajo,True,False,,good,A,True,41.38815,,Idealista
294,lease,Sarrià-Sant Gervasi,Les Corts,C/ Diagonal 72,130.0,3,,1200.0,960686.0,1º,True,,,,A,False,,,Housfy
,VENDER,Unknown,Sagrada Família,,93.0,,2,,4349.0,1º,,False,True,,B,,,2.0,Particular
ID_295,VENDER,Eixampl,El Born,Calle Falsa 123,151.0,3,1,,301949.0,bajo,True,,,good,D,True,,,Remax
,VENDER,gracia,El Born,Passeig de Gràcia,,2,,182317.0,329001.0,bajo,False,,,average,,False,,2.0,Fotocasa
,lease,Nou Barris,Les Corts,,,3,2,1946743.0,,bajo,False,True,,good,E,True,,,Housfy
,venta,gracia,El Raval,Calle Falsa 123,,3,2,3387.0,7052.0,,True,True,False,,E,False,,,Particular
ID_299,VENDER,Sants-Montjuïc,,Passeig de Gràcia,,3,,,532449.0,sótano,,,,nuevo,D,False,,,Remax
ID_300,buy,Sarrià-Sant Gervasi,El Raval,,,3,,222754.0,4104.0,ático,True,False,,poor,G,False,,,Fotocasa
ID_301,lease,Les Corts,Sagrada familia,,139.0,,2,4119.0,474624.0,4º,True,,,poor,A,False,,,Particular
ID_302,lease,Nou Barris,,C/ Mallorca 57,,,2,,,1º,False,False,True,average,F,,,,
304,venta,Sarrià-Sant Gervasi,Sagrada familia,C/ Diagonal 211,,2,2,,947363.0,bajo,True,,False,good,D,False,41.35538,,Particular
ID_304,venta,Sant Andreu,Poble-sec,C/ Gran Via 343,116.0,,,1200.0,,bajo,False,,False,average,F,True,41.0,2.0,Remax
,alquiler,Gràcia,El raval,,,3,2,345789.0,,1º,False,,True,average,B,True,41.39815,,Remax
ID_306,VENDER,Horta-Guinardó,El Born,,82.0,,,1200.0,6908.0,3º,,False,False,a reformar,B,True,,,Housfy
308,VENDER,Nou Barris,El raval,,226.0,,,4358.0,828366.0,2º,True,False,,nuevo,F,False,41.0,2.15419,Remax
ID_308,rent,Eixampl,Les Corts,Calle Falsa 123,112.0,3,1,1434.0,874604.0,1º,True,True,,reformado,D,,41.42794,2.14024,Engel & Völkers
ID_309,,Sants-Montjuïc,,,50.0,3,,779177.0,6413.0,3º,False,False,,average,E,,,2.19205,Particular
,,Eixampl,Sagrada familia,C/ Diagonal 129,83.0,6,2,1200.0,3159.0,3º,True,False,True,reformado,A,False,41.40207,,Fotocasa
ID_311,VENDER,Horta-Guinardó,Sant Antoni,,,5,,1200.0,,,True,,,good,D,True,,,Fotocasa
ID_312,buy,Unknown,Sagrada familia,,154.0,2,1,233428.0,838497.0,ático,True,,,,F,True,41.0,,Fotocasa
,venta,Gràcia,La Barceloneta,C/ Gran Via 224,115.0,,,,,4º,False,False,,,,False,,,Idealista
ID_314,buy,Ciutat Vella,Poble-sec,C/ Gran Via 146,,2,2,154729.0,7678.0,,True,True,,,C,,,2.1902,Housfy
ID_315,buy,Ciutat Vella,Vila de Gràcia,,116.0,2,,422520.0,,4º,True,True,,nuevo,E,True,41.40148,,Housfy
ID_316,rent,Horta-Guinardó,Poble-sec,C/ Mallorca 170,105.0,,1,,7349.0,3º,False,True,False,average,A,True,41.0,2.20028,Particular
318,,Eixample,El Raval,,,,,1536.0,,3º,True,,,poor,A,True,41.0,,Particular
319,VENDER,Eixample,Les Corts,,,6,,4930.0,323306.0,4º,False,False,True,,D,,,2.0,Idealista
320,buy,Nou Barris,Sagrada Família,C/ Gran Via 128,79.0,2,,,,2º,True,False,,nuevo,F,,41.0,,Fotocasa
ID_320,buy,Unknown,Poble-sec,,,3,,,,4º,False,True,,nuevo,G,,41.0,2.0,Idealista
ID_321,,gracia,El Raval,Calle Falsa 123,,,,,,ático,True,False,,,E,,41.0,,Housfy
ID_322,lease,gracia,Vila de Gràcia,,55.0,5,,1584773.0,,bajo,True,,True,,A,True,,2.0,Fotocasa
,buy,Horta-Guinardó,Diagonal Mar,C/ Gran Via 205,45.0,,1,,4239.0,bajo,False,,,average,,True,41.36041,2.0,Idealista
ID_324,,gracia,El Born,,,2,2,421929.0,818803.0,bajo,True,True,,,E,,,,
ID_325,VENDER,Les Corts,Vila de Gràcia,,92.0,2,2,346754.0,3573.0,4º,False,False,True,a reformar,C,False,41.3508,,
,rent,Ciutat Vella,Diagonal Mar,C/ Aragó 386,,,,2244.0,,2º,False,False,,nuevo,D,,41.36297,,Engel & Völkers
ID_327,rent,Ciutat Vella,Sant Antoni,,131.0,,2,,,2º,True,True,,poor,B,True,41.0,2.0,Remax
ID_328,buy,Eixample,El raval,,,2,,2297.0,5439.0,bajo,True,False,False,good,E,False,41.0,2.0,Particular
ID_329,VENDER,Sants-Montjuïc,Poble-sec,C/ Diagonal 82,,3,2,3398.0,259377.0,2º,True,False,,poor,,True,,2.16021,Housfy
ID_330,,Sant Martí,Diagonal Mar,C/ Gran Via 337,55.0,3,,1200.0,3857.0,ático,True,True,,nuevo,,True,,2.12265,Idealista
332,buy,Horta-Guinardó,Les Corts,,,3,2,2236.0,654573.0,1º,False,False,True,nuevo,E,False,41.36449,2.0,Remax
ID_332,rent,Les Corts,El raval,,,,2,,,2º,,True,,a reformar,,,41.36851,2.0,Idealista
,buy,Les Corts,Poble-sec,,66.0,2,1,,,1º,True,,False,poor,A,False,,2.0,Remax
,lease,Les Corts,Vila de Gràcia,C/ Aragó 364,71.0,,3,,,2º,False,False,True,nuevo,F,,,2.0,Particular
,alquiler,Ciutat Vella,Sagrada Família,,85.0,2,2,2457.0,3928.0,4º,False,True,False,good,,True,41.4218,,Fotocasa
,,Nou Barris,El Born,Calle Falsa 123,133.0,2,,1200.0,,2º,False,True,False,reformado,,False,41.40729,2.0,Remax
,venta,gracia,El Raval,Calle Falsa 123,,3,1,,311382.0,sótano,True,True,,reformado,D,True,41.0,,Idealista
,,Les Corts,Vila de Gràcia,,,,2,443759.0,,2º,True,,True,poor,B,False,41.41548,2.0,Housfy
ID_339,alquiler,Horta-Guinardó,El raval,,98.0,,1,138275.0,4166.0,1º,,,,good,,False,,2.15563,Remax
ID_340,lease,Les Corts,El Clot,Calle Falsa 123,230.0,1,1,436970.0,,2º,True,True,True,average,G,,41.39634,,Idealista
,venta,Eixampl,Sagrada familia,,56.0,3,,,358022.0,4º,True,True,,a reformar,,,,2.0,Housfy
ID_342,lease,gracia,Diagonal Mar,,,,,1200.0,7095.0,ático,,True,True,reformado,A,False,41.3824,2.0,Particular
344,rent,Sant Andreu,Les Corts,,118.0,,1,1704.0,4750.0,sótano,,False,,,C,True,,2.0,Housfy
,rent,Eixample,El Raval,Passeig de Gràcia,94.0,2,1,,744305.0,1º,True,True,,nuevo,G,,41.35413,2.0,Housfy
,lease,Ciutat Vella,El Born,,72.0,3,2,707233.0,3458.0,sótano,False,,True,reformado,A,,,2.15068,Idealista
ID_346,buy,Gràcia,El Raval,,100.0,,,355695.0,,3º,False,False,,average,,True,41.0,2.0,Fotocasa
,,Gràcia,Sagrada familia,,82.0,,1,1570804.0,5389.0,3º,,False,,poor,G,True,41.38295,2.12508,
349,lease,Nou Barris,,Passeig de Gràcia,48.0,,,4881.0,782632.0,ático,,,True,average,E,True,41.36116,2.12573,Idealista
350,rent,Gràcia,Sagrada Família,,247.0,5,2,1907.0,7944.0,2º,,False,,,B,,41.41139,2.0,Remax
351,lease,SANTS,Vila de Gràcia,Calle Falsa 123,81.0,2,,,,,,,,poor,A,False,41.0,,Remax
ID_351,,Eixample,Sagrada familia,C/ Gran Via 186,54.0,,2,447835.0,401014.0,2º,True,,True,,E,False,41.41064,2.15163,Idealista
,buy,Ciutat Vella,Sagrada Família,,118.0,,1,247605.0,271472.0,1º,False,,,,C,True,41.39971,,
ID_353,alquiler,gracia,El Clot,,225.0,,1,4941.0,554512.0,4º,True,False,False,,A,True,41.0,2.14443,Particular
ID_354,venta,Gràcia,Les Corts,,,2,1,,524741.0,4º,False,False,,average,,True,,2.15847,Idealista
356,lease,Gràcia,Sant Antoni,C/ Mallorca 339,,,,,7564.0,3º,True,False,False,nuevo,D,True,41.0,,Housfy
357,,Sant Andreu,El Born,Calle Falsa 123,126.0,,2,1403330.0,5291.0,4º,True,True,True,good,A,,,2.20907,Fotocasa
358,venta,Sant Andreu,El raval,Passeig de Gràcia,,3,1,910.0,,,,False,,good,F,False,,2.18147,Idealista
359,rent,Ciutat Vella,El Raval,Calle Falsa 123,53.0,3,,3688.0,966888.0,bajo,True,False,,reformado,B,False,41.0,2.0,
360,alquiler,gracia,,Passeig de Gràcia,,,,476000.0,,bajo,,True,,,E,True,,,Idealista
ID_360,venta,SANTS,,Calle Falsa 123,,4,2,1200.0,4169.0,4º,,,False,,C,True,,2.20969,Particular
,alquiler,SANTS,,Calle Falsa 123,,2,,,,4º,False,True,,,,,,2.0,Particular
,lease,SANTS,La Barceloneta,,91.0,,,1022.0,3622.0,2º,False,False,False,,,False,,2.13303,Particular
364,venta,Sants-Montjuïc,El Clot,Passeig de Gràcia,,6,,,,,False,False,,,F,True,,,Fotocasa
,VENDER,Les Corts,Diagonal Mar,Calle Falsa 123,66.0,,3,963848.0,219582.0,4º,False,True,True,poor,,,41.0,,Remax
366,rent,Horta-Guinardó,Sagrada familia,C/ Diagonal 23,,,,,693691.0,1º,,,,a reformar,F,True,,2.0,Fotocasa
ID_366,venta,Gràcia,Sagrada familia,C/ Mallorca 238,119.0,3,,1415316.0,,bajo,True,,False,,E,True,,,Fotocasa
368,rent,Ciutat Vella,El Born,,80.0,3,,3850.0,7648.0,,False,,False,a reformar,,,41.37235,,Idealista
ID_368,alquiler,Les Corts,Sagrada familia,,,4,1,325886.0,317163.0,,True,True,,,A,False,41.0,,Fotocasa
370,alquiler,Gràcia,El Raval,Passeig de Gràcia,94.0,,1,1497.0,,1º,,True,False,nuevo,G,True,,,Idealista
ID_370,lease,Sarrià-Sant Gervasi,La Barceloneta,C/ Diagonal 99,106.0,3,2,1200.0,633048.0,ático,,True,,average,E,True,,,Remax
ID_371,buy,Horta-Guinardó,Sagrada familia,,,,,149541.0,3862.0,bajo,True,,,,A,True,,,Fotocasa
ID_372,rent,Les Corts,Sagrada Família,,241.0,,,176999.0,,1º,True,,True,,E,True,,2.18831,Remax
ID_373,lease,Ciutat Vella,,,115.0,,2,862.0,3584.0,ático,False,True,,good,,False,41.0,2.0,Remax
ID_374,rent,Eixampl,Sant Antoni,C/ Gran Via 194,87.0,5,2,4380.0,,4º,False,True,,a reformar,G,,,2.0,
,alquiler,Eixample,El Born,Passeig de Gràcia,,,1,,844062.0,,,,,,,True,41.0,,
ID_376,venta,Eixampl,Diagonal Mar,Passeig de Gràcia,,3,1,987.0,802515.0,2º,False,,True,,A,True,,2.0,Fotocasa
,alquiler,Eixampl,,,,2,,,,ático,True,,False,poor,D,,,,
379,alquiler,Sarrià-Sant Gervasi,Vila de Gràcia,Calle Falsa 123,75.0,,1,,,ático,False,False,,reformado,B,,41.37136,2.17198,Engel & Völkers
380,lease,Sants-Montjuïc,Les Corts,,53.0,,,688937.0,7246.0,2º,True,False,,,,True,41.41686,2.0,
381,rent,Les Corts,Diagonal Mar,Passeig de Gràcia,,,,3919.0,,bajo,False,True,True,reformado,A,,41.39704,,Fotocasa
382,VENDER,Sant Martí,Sagrada familia,Passeig de Gràcia,67.0,3,2,1603.0,4707.0,bajo,True,False,True,good,D,True,,,Fotocasa
ID_382,venta,Horta-Guinardó,,C/ Aragó 298,41.0,3,3,1528129.0,5861.0,bajo,False,False,False,,A,True,41.41458,,Engel & Völkers
,alquiler,Eixampl,Diagonal Mar,,,2,,,,sótano,,False,,average,G,,41.38194,,Engel & Völkers
385,venta,Gràcia,El Born,Calle Falsa 123,69.0,1,,466477.0,7478.0,bajo,,,True,average,,,41.0,,Particular
,VENDER,Unknown,,Calle Falsa 123,63.0,6,,,,bajo,True,True,False,reformado,G,False,41.38157,2.18547,Idealista
387,lease,Ciutat Vella,,C/ Gran Via 354,76.0,2,1,,,sótano,False,,True,good,F,True,41.41701,,
ID_387,rent,Sant Martí,Les Corts,C/ Gran Via 66,161.0,6,,274848.0,,,,False,,,D,,,,Housfy
ID_388,venta,Eixampl,El Clot,,,3,,,,ático,False,False,,a reformar,,True,41.0,2.15002,Idealista
390,venta,Horta-Guinardó,Sagrada Família,Calle Falsa 123,112.0,3,3,1200.0,6918.0,3º,False,True,,average,A,True,41.36943,,Idealista
,VENDER,Ciutat Vella,,C/ Mallorca 88,124.0,,,3917.0,,ático,True,False,,,D,False,,,
ID_391,lease,Les Corts,Les Corts,Calle Falsa 123,81.0,,1,3456.0,,sótano,True,True,,average,G,False,41.0,2.15655,Particular
393,lease,Sants-Montjuïc,Les Corts,,134.0,3,2,1200.0,,sótano,True,False,,a reformar,G,False,41.0,2.0,Fotocasa
394,rent,gracia,Vila de Gràcia,,66.0,2,,4688.0,,3º,False,False,,,D,,41.0,,Housfy
ID_394,alquiler,Eixample,Sagrada Família,Passeig de Gràcia,,3,,462959.0,,1º,True,,,,,,41.36544,2.12118,Idealista
396,rent,Eixample,Sagrada familia,Passeig de Gràcia,118.0,,,4618.0,7438.0,3º,True,False,True,,,True,,2.21316,Engel & Völkers
397,buy,Eixampl,,Calle Falsa 123,,,1,200427.0,,1º,False,True,,a reformar,G,True,,2.0,Engel & Völkers
,,Sarrià-Sant Gervasi,Sagrada Família,,132.0,,,1200.0,,sótano,False,True,False,a reformar,G,True,,2.0,Particular
399,VENDER,Eixampl,,Passeig de Gràcia,89.0,3,,303805.0,3570.0,sótano,False,,,average,E,True,41.0,2.0,Engel & Völkers
ID_399,venta,Sarrià-Sant Gervasi,,C/ Aragó 84,,3,,,3983.0,2º,,True,,,F,False,41.42973,,
ID_400,,Gràcia,El raval,,104.0,,,4039.0,5769.0,4º,False,False,,average,F,,41.39824,,Particular
,VENDER,gracia,,C/ Gran Via 188,107.0,2,3,,4662.0,1º,,,True,reformado,D,False,41.0,2.13395,Housfy
ID_402,rent,Gràcia,El raval,C/ Mallorca 83,54.0,,1,428281.0,,sótano,True,False,,nuevo,C,True,,,Fotocasa
ID_403,VENDER,Horta-Guinardó,,,51.0,,2,1549297.0,848165.0,,True,False,,average,F,True,41.39046,,Idealista
,,Sants-Montjuïc,La Barceloneta,,,6,1,4698.0,,3º,True,False,True,poor,F,True,,,Idealista
ID_405,VENDER,Eixampl,El Born,C/ Diagonal 352,,1,,,,3º,False,False,,average,E,False,,2.21303,
ID_406,rent,Sant Andreu,El Raval,,,3,2,2612.0,5761.0,3º,False,,True,average,G,True,41.0,,Fotocasa
408,rent,Eixample,,C/ Diagonal 157,,,,3533.0,,2º,False,False,,average,C,False,,2.0,Housfy
409,lease,Sant Andreu,Sant Antoni,Calle Falsa 123,,2,,1200.0,,sótano,False,True,,nuevo,F,True,41.0,2.17435,
410,lease,Sant Martí,Sant Antoni,C/ Aragó 389,81.0,,,1799975.0,7752.0,4º,False,False,,,,,,2.14839,Housfy
411,,Sant Andreu,El Clot,,82.0,4,,1200.0,7632.0,ático,True,,,average,F,True,,,Engel & Völkers
,lease,Eixampl,El Clot,Calle Falsa 123,,3,,,,,,False,,a reformar,A,,,2.11303,Remax
,alquiler,gracia,El raval,,50.0,,,2323.0,5305.0,3º,True,,False,good,,,,2.1532,
ID_413,VENDER,Sant Andreu,Sagrada familia,Calle Falsa 123,,2,,,,ático,False,True,,nuevo,E,,41.0,2.14439,Idealista
,rent,Ciutat Vella,,,,,,,,sótano,False,False,True,poor,,False,41.39048,,Remax
ID_415,rent,Horta-Guinardó,Sagrada familia,,120.0,3,2,,806411.0,bajo,True,False,,a reformar,D,False,41.0,,Particular
ID_416,,gracia,Diagonal Mar,C/ Aragó 138,,2,1,741367.0,721981.0,3º,False,False,True,,C,True,41.39888,,
,lease,Gràcia,El Born,Passeig de Gràcia,87.0,3,,,4583.0,3º,,,,,E,False,41.0,2.20021,Housfy
419,VENDER,Eixampl,Sagrada familia,Passeig de Gràcia,88.0,2,1,824.0,,4º,True,,,average,G,,,2.0,Engel & Völkers
420,venta,Unknown,Les Corts,C/ Gran Via 340,72.0,3,,1229901.0,415047.0,,False,False,False,good,B,True,,,Particular
,venta,Horta-Guinardó,El Born,Passeig de Gràcia,,,,1200.0,6465.0,2º,,True,False,a reformar,,True,41.41317,,Idealista
ID_421,lease,SANTS,Sagrada familia,C/ Diagonal 345,244.0,,2,371527.0,,,True,,True,reformado,B,True,41.0,,Engel & Völkers
ID_422,alquiler,Nou Barris,La Barceloneta,Passeig de Gràcia,83.0,3,3,1200.0,4961.0,4º,False,,,reformado,E,,41.35825,2.0,Idealista
ID_423,alquiler,gracia,Poble-sec,C/ Diagonal 170,140.0,3,,,6728.0,1º,False,,,,A,False,,2.15124,
,lease,SANTS,Poble-sec,,,,2,1200.0,58852.0,sótano,False,,,nuevo,A,,,2.0,Housfy
426,rent,Sant Andreu,,,,3,1,,6602.0,bajo,True,False,,a reformar,F,,41.0,,Idealista
427,rent,Ciutat Vella,El Clot,,52.0,6,,,671184.0,bajo,False,True,,poor,,False,,,Particular
428,lease,Nou Barris,,,146.0,,1,118522.0,340751.0,,,True,,nuevo,F,True,41.0,,Idealista
,rent,Sant Martí,El Raval,C/ Mallorca 86,106.0,,1,2524.0,,3º,,False,,nuevo,A,,,,Idealista
,,Horta-Guinardó,Sagrada Família,,50.0,3,2,116035.0,3917.0,ático,,False,,a reformar,A,,,,Particular
ID_430,alquiler,Sants-Montjuïc,,Passeig de Gràcia,,2,1,3475.0,,3º,,True,,poor,C,False,,,Idealista
,rent,Sant Andreu,Les Corts,Passeig de Gràcia,94.0,,3,2768.0,294232.0,ático,False,False,False,average,F,False,,2.0,Remax
433,,Sants-Montjuïc,Vila de Gràcia,Passeig de Gràcia,,,3,1749917.0,5165.0,3º,True,False,True,,D,True,,2.12219,Housfy
434,lease,Sarrià-Sant Gervasi,El raval,,,,,,3877.0,2º,True,True,,a reformar,E,,,2.0,Housfy
ID_434,,Sant Martí,El Raval,Calle Falsa 123,,1,,4055.0,,ático,True,False,,,G,False,,,Engel & Völkers
436,alquiler,Horta-Guinardó,El raval,Passeig de Gràcia,,2,,,,sótano,False,True,,poor,,,,2.0,Fotocasa
437,lease,Sants-Montjuïc,La Barceloneta,,72.0,,,,,,,,False,good,A,True,41.0,,Engel & Völkers
